"","Age","Gender","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
798,0.16666666666666669,1,"No","Yes","No","Did not answer","26-100","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","No","Yes","No","No"
799,0.3148148148148148,0,"No","No","Yes","Sometimes","100-500","Yes","Yes","Dont know","No","Dont know","Dont know","Dont know","Very easy","Maybe","No","Some of them","No","No","Maybe","Yes","No"
800,0.20370370370370366,1,"No","No","No","Never","100-500","No","No","Yes","Yes","Yes","No","Yes","Very easy","Yes","Maybe","Yes","Yes","No","Maybe","Dont know","No"
801,0.09259259259259262,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Dont know","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
802,0.3888888888888889,1,"No","No","No","Did not answer","26-100","Yes","Yes","Yes","No","No","No","Dont know","Dont know","Yes","Maybe","No","No","No","No","Dont know","No"
803,0.22222222222222227,0,"No","No","No","Did not answer","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","No","No","No","Yes","No"
804,0.25925925925925924,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Dont know","No"
805,0.18518518518518517,2,"No","No","Yes","Sometimes","26-100","No","Yes","No","Yes","No","No","Dont know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","No","No","Yes"
806,0.4074074074074074,0,"No","Yes","Yes","Sometimes","100-500","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","Maybe","No","Some of them","Yes","No","No","Dont know","Yes"
807,0.3333333333333333,0,"No","Yes","No","Did not answer","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","No","Some of them","No","Maybe","Yes","No"
808,0.16666666666666669,1,"No","No","No","Did not answer","26-100","Yes","Yes","Dont know","Not sure","No","Dont know","Dont know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
809,0.4259259259259259,1,"No","Yes","No","Sometimes","More than 1000","No","Yes","Yes","Yes","No","Yes","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
810,0.20370370370370366,1,"No","No","No","Never","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
811,0.20370370370370366,1,"No","No","Yes","Sometimes","100-500","No","Yes","No","No","No","No","Dont know","Somewhat difficult","No","No","Some of them","Some of them","No","Maybe","No","No"
812,0.3148148148148148,1,"No","No","Yes","Often","1-5","No","No","No","No","No","No","Yes","Very difficult","Yes","No","Some of them","Some of them","No","Yes","No","Yes"
813,0.18518518518518517,1,"No","No","Yes","Never","6-25","Yes","Yes","No","Yes","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
814,0.3333333333333333,0,"Yes","No","No","Sometimes","1-5","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","No","Dont know","No"
815,0.3888888888888889,0,"No","No","No","Sometimes","26-100","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Yes","No","No","No","No","Yes","Dont know","No"
816,0.3888888888888889,1,"No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Maybe","No","Some of them","Yes","No","No","Dont know","No"
817,0.48148148148148145,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","No","Very easy","Yes","Yes","Some of them","No","No","No","Yes","No"
818,0.14814814814814814,2,"Yes","No","Yes","Sometimes","6-25","Yes","Yes","No","Not sure","Yes","Yes","Yes","Very easy","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
819,0.3148148148148148,1,"Yes","Yes","Yes","Often","1-5","No","Yes","No","Yes","Yes","No","Dont know","Somewhat easy","No","No","Some of them","Some of them","Maybe","Yes","Yes","No"
820,0.4074074074074074,0,"No","Yes","Yes","Sometimes","100-500","No","No","Yes","Not sure","Yes","Dont know","Dont know","Dont know","Yes","Maybe","Some of them","No","No","No","Dont know","No"
821,0.3148148148148148,1,"Yes","Yes","Yes","Often","1-5","No","Yes","No","Yes","Yes","No","Dont know","Somewhat easy","No","No","Some of them","Some of them","Maybe","Yes","Yes","No"
822,0.3703703703703704,1,"No","No","No","Never","More than 1000","Yes","Yes","No","Yes","No","No","No","Very difficult","Yes","Yes","No","No","No","No","Dont know","No"
823,0.2962962962962962,1,"No","No","No","Did not answer","More than 1000","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","Maybe","Yes","No"
824,0.46296296296296297,1,"No","No","No","Did not answer","More than 1000","No","Yes","Yes","No","Yes","Yes","Dont know","Dont know","No","No","Some of them","Yes","No","Maybe","Dont know","No"
825,0.5555555555555556,0,"No","Yes","No","Often","26-100","No","Yes","Dont know","No","No","No","No","Very difficult","Yes","Yes","No","Some of them","No","No","No","Yes"
826,0.037037037037037035,1,"No","No","No","Never","26-100","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
827,0.4074074074074074,1,"Yes","No","No","Sometimes","1-5","Yes","Yes","Dont know","Not sure","No","No","Dont know","Somewhat easy","Yes","Maybe","Some of them","No","No","No","Dont know","No"
828,0.20370370370370366,0,"No","No","Yes","Rarely","6-25","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
829,0.3148148148148148,1,"No","Yes","Yes","Sometimes","1-5","No","No","No","Yes","No","No","Yes","Dont know","No","No","Some of them","Yes","No","No","Yes","No"
830,0.20370370370370366,1,"No","Yes","No","Sometimes","More than 1000","Yes","No","Yes","Yes","No","Yes","Yes","Very easy","Maybe","No","Some of them","No","No","No","Yes","No"
831,0.4074074074074074,1,"No","No","No","Never","100-500","No","Yes","Yes","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","No"
832,0.20370370370370366,1,"No","No","Yes","Rarely","6-25","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
833,0.20370370370370366,0,"No","Yes","Yes","Rarely","100-500","No","Yes","Yes","Not sure","Dont know","No","Dont know","Dont know","No","No","Yes","Yes","No","Maybe","Dont know","No"
834,0.2962962962962962,1,"No","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Dont know","Dont know","Yes","No","No","No","No","Yes","Dont know","No"
835,0.48148148148148145,1,"No","Yes","Yes","Sometimes","500-1000","No","No","Dont know","No","No","No","Dont know","Somewhat difficult","Maybe","No","Some of them","Yes","No","Maybe","No","Yes"
836,0.1111111111111111,0,"No","Yes","Yes","Often","6-25","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","No","Yes","No","Yes"
837,0.537037037037037,0,"No","No","No","Did not answer","100-500","Yes","Yes","Dont know","No","No","Dont know","Dont know","Very difficult","Yes","Yes","No","No","No","No","No","No"
838,0.46296296296296297,1,"No","Yes","No","Did not answer","More than 1000","No","No","Dont know","No","No","No","Dont know","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
839,0.3333333333333333,1,"No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","No","No","Some of them","Yes","No","No","No","No"
840,0.46296296296296297,1,"No","No","Yes","Sometimes","More than 1000","No","No","Dont know","No","No","Dont know","Dont know","Very difficult","Maybe","No","Some of them","Yes","No","No","Dont know","No"
841,0.3333333333333333,1,"Yes","No","No","Sometimes","6-25","Yes","Yes","No","No","No","No","Dont know","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Dont know","Yes"
842,0.24074074074074076,0,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Dont know","Somewhat difficult","No","No","Yes","Yes","Maybe","Maybe","Dont know","No"
843,0.3148148148148148,1,"No","No","No","Sometimes","More than 1000","No","Yes","Dont know","Not sure","Yes","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","No","Dont know","No"
844,0.27777777777777773,1,"No","Yes","No","Did not answer","26-100","No","No","Yes","No","No","No","Yes","Somewhat difficult","No","No","Some of them","Some of them","No","No","Dont know","No"
845,0.3518518518518518,1,"No","No","No","Sometimes","26-100","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Yes","Yes","Some of them","No","No","No","No","No"
846,0.2962962962962962,1,"No","No","Yes","Sometimes","100-500","No","Yes","Dont know","No","Yes","Dont know","Yes","Dont know","Maybe","No","Some of them","No","No","No","Dont know","No"
847,0.3333333333333333,1,"Yes","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Dont know","Very easy","No","No","Yes","No","No","No","Yes","No"
848,0.4074074074074074,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
849,0.4074074074074074,1,"No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Dont know","No","No","Some of them","Some of them","No","Maybe","Dont know","No"
850,0.44444444444444436,1,"No","No","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Dont know","Somewhat easy","Maybe","No","No","No","No","Maybe","Dont know","No"
851,0.09259259259259262,1,"No","Yes","No","Did not answer","26-100","Yes","Yes","Yes","Yes","No","Dont know","Yes","Dont know","Maybe","No","No","Some of them","No","No","Dont know","No"
852,0.055555555555555525,1,"No","Yes","No","Never","6-25","No","No","No","No","No","No","Yes","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","No"
853,0.14814814814814814,1,"No","No","No","Sometimes","6-25","Yes","Yes","No","No","No","No","Dont know","Very difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","Dont know","No"
854,0.24074074074074076,1,"No","Yes","No","Did not answer","6-25","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","No","Dont know","No"
855,0.1296296296296296,1,"No","Yes","No","Did not answer","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
856,0.6111111111111112,1,"No","No","No","Never","More than 1000","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
857,0.1111111111111111,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","Not sure","Dont know","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Dont know","No"
858,0.27777777777777773,1,"No","No","No","Did not answer","100-500","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","No","No","No","No"
859,0.25925925925925924,1,"No","Yes","Yes","Rarely","6-25","No","No","No","No","No","No","No","Dont know","Yes","Maybe","Some of them","No","No","No","No","No"
860,0.25925925925925924,1,"No","Yes","Yes","Rarely","6-25","No","No","No","No","No","No","No","Dont know","Yes","Maybe","Some of them","No","No","No","No","No"
861,0.14814814814814814,1,"Yes","No","Yes","Rarely","1-5","Yes","Yes","No","Not sure","Dont know","Dont know","Dont know","Somewhat difficult","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
862,0.09259259259259262,1,"No","No","No","Never","100-500","No","No","Dont know","No","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","Maybe","Maybe","Dont know","No"
863,0.27777777777777773,1,"No","Yes","Yes","Often","6-25","Yes","Yes","No","Yes","No","No","Dont know","Very difficult","Yes","No","Some of them","Yes","No","Maybe","No","No"
864,0.5185185185185186,1,"No","No","Yes","Rarely","More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","No","No","No","Maybe","Yes","No"
865,0.2962962962962962,1,"No","No","No","Did not answer","6-25","Yes","Yes","No","No","No","No","No","Somewhat difficult","Yes","Maybe","No","No","No","Yes","No","Yes"
866,0.3148148148148148,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Dont know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
867,0.3888888888888889,1,"No","No","No","Did not answer","1-5","Yes","Yes","No","Yes","No","No","Dont know","Very difficult","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","No","No"
868,0.25925925925925924,1,"Yes","No","No","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Some of them","Maybe","Maybe","No","No"
869,0.46296296296296297,1,"Yes","No","No","Did not answer","More than 1000","Yes","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","Maybe","Dont know","No"
870,0.7037037037037037,1,"No","No","Yes","Rarely","More than 1000","Yes","Yes","Yes","Yes","Dont know","Yes","Yes","Somewhat easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
871,0.25925925925925924,0,"No","Yes","Yes","Sometimes","100-500","No","Yes","Dont know","No","No","No","Dont know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Yes","Dont know","Yes"
872,0.4259259259259259,1,"No","No","No","Did not answer","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","Maybe","Maybe","Some of them","Some of them","No","Yes","No","Yes"
873,0.3888888888888889,1,"No","No","No","Did not answer","More than 1000","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
874,0.3518518518518518,1,"No","Yes","No","Did not answer","500-1000","No","No","Yes","Yes","No","No","Yes","Very easy","Maybe","No","No","No","No","No","No","No"
875,0.22222222222222227,1,"Yes","Yes","Yes","Sometimes","6-25","Yes","Yes","Dont know","Not sure","No","Dont know","Dont know","Very difficult","Yes","No","No","No","No","Maybe","Dont know","No"
876,0.24074074074074076,1,"No","No","No","Did not answer","26-100","No","Yes","Yes","No","Yes","No","Yes","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
877,0.20370370370370366,1,"No","No","No","Did not answer","More than 1000","No","No","Dont know","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","No","Some of them","No","Maybe","Dont know","No"
878,0.09259259259259262,0,"No","Yes","No","Never","More than 1000","No","No","No","No","No","Yes","Dont know","Somewhat easy","Yes","Maybe","No","No","No","Maybe","Dont know","No"
879,0.24074074074074076,1,"No","No","Yes","Never","26-100","No","Yes","Yes","Yes","No","Dont know","Yes","Very easy","Maybe","No","No","No","No","No","Dont know","No"
880,0.20370370370370366,1,"No","Yes","Yes","Sometimes","26-100","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
881,0.22222222222222227,1,"No","No","No","Never","26-100","Yes","Yes","Yes","Yes","Dont know","Dont know","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
882,0.3518518518518518,1,"No","No","No","Never","500-1000","Yes","Yes","Yes","No","Yes","Dont know","Dont know","Dont know","Maybe","No","Some of them","Yes","No","No","Yes","Yes"
883,0.3333333333333333,1,"Yes","No","No","Never","1-5","No","Yes","Yes","No","No","Dont know","Dont know","Somewhat difficult","No","No","Some of them","Yes","Yes","Yes","Yes","No"
884,0.3148148148148148,1,"No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","No","No","Maybe","No","No"
885,0.4259259259259259,1,"No","Yes","No","Never","500-1000","Yes","No","Dont know","No","No","No","Dont know","Dont know","Maybe","No","No","No","No","No","Dont know","No"
886,0.24074074074074076,1,"No","No","Yes","Rarely","6-25","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
